speaker_id,n_seg,n_sess,hours,words,wer_A,wer_B,gain_rel,test_min,test_words,test_sess
23531,233.0,70.0,6.462883333333332,40585.0,0.25322163360847605,0.09520758901071824,0.6240147903084559,42.891333333333336,4514.0,11.0
23534,94.0,55.0,3.9774388888888885,28208.0,0.20164492342597845,0.09156976744186046,0.5458860759493671,33.864333333333335,3972.0,9.0
23551,148.0,66.0,4.980308333333333,30637.0,0.15190782387309462,0.07040506577014721,0.5365277180919639,43.19316666666666,4056.0,3.0
23553,142.0,73.0,5.9861249999999995,38226.0,0.14207607387641918,0.06765029037827656,0.5238445958387037,41.21083333333333,4196.0,8.0
23558,98.0,40.0,3.4830194444444444,24350.0,0.29322381930184804,0.11429158110882957,0.6102240896358543,42.1,5129.0,9.0
23560,181.0,71.0,7.576908333333334,47093.0,0.27142038094833626,0.14309982375299937,0.47277421373806916,43.247,4157.0,8.0
23564,565.0,98.0,17.576694444444446,121613.0,0.21514969616735052,0.11035826761941568,0.4870628702465125,37.058,3822.0,8.0
23565,436.0,187.0,17.2724,114098.0,0.14695261967782083,0.07201703798489018,0.5099302200751477,43.513000000000005,4004.0,8.0
23566,141.0,65.0,5.921852777777778,44637.0,0.13513452965029013,0.06761207070367632,0.49966843501326264,42.00716666666666,4670.0,8.0
23567,133.0,75.0,7.282886111111112,43767.0,0.14791966550140517,0.08225375282747276,0.4439295644114921,30.56566666666667,2649.0,6.0
23568,409.0,211.0,16.228341666666665,101555.0,0.15537393530599183,0.07899167938555463,0.49160276316623364,41.9565,4392.0,5.0
23569,146.0,76.0,5.749908333333333,39880.0,0.1732948846539619,0.08172016048144433,0.5284329330053539,44.540333333333336,5181.0,9.0
23570,79.0,45.0,3.6701527777777785,26986.0,0.143074186615282,0.07300081523753058,0.4897694897694898,43.577999999999996,5159.0,11.0
23573,220.0,94.0,7.430516666666667,44576.0,0.21482412060301506,0.10588657573582197,0.5071010860484544,39.89183333333334,4100.0,9.0
23591,508.0,197.0,16.06268611111111,102470.0,0.16880062457304576,0.08650336683907485,0.48754119211423946,44.939166666666665,4181.0,11.0
23594,195.0,106.0,7.766805555555556,52040.0,0.11702536510376634,0.05245964642582629,0.5517241379310345,43.884666666666675,4793.0,12.0
23596,486.0,175.0,19.545625,116798.0,0.15137245500779123,0.07936779739379099,0.4756787330316742,43.68533333333333,4548.0,14.0
23597,580.0,204.0,18.460752777777774,109975.0,0.2022005001136622,0.08659240736531029,0.5717497863920493,39.483000000000004,3785.0,7.0
23598,75.0,39.0,4.224216666666667,24721.0,0.14416892520529104,0.06156708871000364,0.5729517396184063,43.95766666666667,4089.0,10.0
23599,300.0,156.0,13.368277777777779,90555.0,0.18508089006681022,0.09336867097344155,0.4955250596658711,42.49666666666667,4818.0,7.0
23600,115.0,61.0,5.847144444444445,44394.0,0.13763121142496734,0.05906203541019057,0.5708674304418986,41.934166666666655,5280.0,4.0
23631,214.0,113.0,8.770569444444444,51211.0,0.15988752416473023,0.07894788229091407,0.506228627259404,36.80283333333334,3056.0,10.0
23632,968.0,325.0,34.393458333333335,187699.0,0.18247300198722421,0.08157209148690191,0.552963503649635,41.550666666666665,3485.0,8.0
23635,140.0,82.0,6.885552777777777,44034.0,0.25101058273152566,0.11182268247263479,0.5545100877589796,38.827,4402.0,9.0
23639,182.0,143.0,5.449613888888889,39739.0,0.2230806009210096,0.08362062457535419,0.6251551043429217,42.289833333333334,4797.0,13.0
23642,211.0,127.0,7.4394277777777775,37523.0,0.33659355595234924,0.13386456306798497,0.6022961203483769,41.42816666666667,3545.0,17.0
23643,290.0,128.0,10.58866388888889,52808.0,0.25522648083623695,0.11329722769277382,0.5560914082208043,34.43433333333333,2837.0,8.0
23651,555.0,213.0,20.95456388888889,141874.0,0.14057544017931403,0.07703314208382085,0.4520156438026474,27.002499999999998,3340.0,2.0
23652,610.0,190.0,20.60625,104594.0,0.20200967550719925,0.1015832648144253,0.49713663684982723,44.004000000000005,3468.0,7.0
23653,352.0,155.0,14.83733611111111,104017.0,0.1517251987655864,0.08112135516309835,0.46534026105690024,44.88716666666666,5035.0,10.0
23673,196.0,114.0,9.221580555555557,54908.0,0.16942886282508923,0.07674655787863335,0.547027840481565,43.48866666666667,4031.0,4.0
28513,226.0,114.0,9.342230555555556,59115.0,0.18460627590290113,0.07700245284614735,0.5828828003298818,44.25816666666667,4790.0,10.0
30055,476.0,146.0,13.177980555555555,99848.0,0.19569746013941192,0.10062294687925646,0.4858239508700103,37.47183333333334,4720.0,5.0
30057,327.0,92.0,10.647330555555556,77067.0,0.1874862132949252,0.10053589733608419,0.463769118970171,44.3205,5500.0,11.0
30059,229.0,130.0,7.294422222222222,48059.0,0.1717472273663622,0.08202417861378722,0.5224133753331719,44.63333333333333,4614.0,11.0
30061,227.0,112.0,10.327808333333333,63279.0,0.15436400701654576,0.07817759446261793,0.4935503685503685,42.27516666666667,4396.0,8.0
30062,119.0,49.0,4.7278777777777785,26006.0,0.18226563100822887,0.09244020610628316,0.49282700421940934,42.799833333333346,4048.0,9.0
30063,213.0,122.0,9.474852777777778,64861.0,0.18410138604091827,0.08706310417662386,0.5270915333724144,39.94383333333333,4751.0,10.0
30064,140.0,84.0,5.871988888888889,46847.0,0.2536982090635473,0.11266463167331953,0.5559108119478334,38.221833333333336,4998.0,9.0
30065,222.0,105.0,8.014733333333334,63944.0,0.15555798823970973,0.07841236081571375,0.49592842062933545,41.616499999999995,5745.0,9.0
30066,196.0,107.0,7.936702777777777,42185.0,0.2605665520919758,0.10648334716131326,0.5913391557496361,38.3395,3200.0,13.0
30067,468.0,226.0,19.695619444444443,103573.0,0.18782887432052756,0.10081778069574117,0.46324663308317054,42.30566666666666,3561.0,9.0
30068,345.0,181.0,12.3752,76221.0,0.2746355991131053,0.12682856430642475,0.5381932833325371,41.31816666666667,4315.0,7.0
30069,273.0,133.0,9.956583333333333,52290.0,0.24077261426659016,0.10476190476190476,0.5648927720413026,44.23299999999999,3847.0,9.0
30070,429.0,177.0,14.528086111111111,78243.0,0.25932032258476795,0.13187122170673415,0.49147363233119756,43.05233333333333,3992.0,14.0
30071,128.0,79.0,5.106933333333333,33043.0,0.36812638077656384,0.15231667826771178,0.5862380795790858,40.125,4345.0,13.0
30074,312.0,138.0,10.923905555555555,68491.0,0.1794250339460659,0.09300492035449913,0.4816502563267963,44.649166666666666,4939.0,12.0
30077,116.0,39.0,5.792083333333333,35063.0,0.1685822662065425,0.0795710578102273,0.5279986465911014,28.8785,2767.0,3.0
30078,70.0,33.0,3.8235083333333337,20713.0,0.24882923767682133,0.14382272003089847,0.4220023282887078,37.42166666666667,3703.0,9.0
30081,385.0,106.0,7.859086111111111,44681.0,0.2937490208365972,0.1415366710682393,0.5181714285714285,43.83749999999999,4595.0,14.0
30082,158.0,61.0,5.5883166666666675,39992.0,0.14152830566113223,0.08211642328465693,0.41978798586572436,38.43566666666666,4826.0,7.0
30083,105.0,38.0,3.6093222222222217,24059.0,0.23080759798827882,0.1315516023109855,0.4300378173960021,37.782333333333334,4262.0,9.0
30096,133.0,61.0,3.8807416666666668,22194.0,0.19820672253762278,0.11300351446336848,0.42987042509661283,42.5845,4356.0,15.0
30098,270.0,94.0,8.30866388888889,62482.0,0.16939278512211517,0.07751032297301623,0.5424225245653816,38.30133333333333,4874.0,9.0
30099,94.0,61.0,4.4618111111111105,26600.0,0.1531578947368421,0.07714285714285714,0.4963181148748159,42.1425,4352.0,6.0
30102,336.0,150.0,9.514050000000001,67847.0,0.20752575648149513,0.11315165003611066,0.45475852272727274,44.526833333333336,5215.0,9.0
30118,134.0,62.0,4.940802777777779,30847.0,0.13398385580445424,0.07164391999221967,0.4652794580208081,35.94683333333333,3725.0,6.0
30121,377.0,200.0,15.481277777777777,109674.0,0.14860404471433522,0.07848715283476485,0.47183703521904535,34.684999999999995,3782.0,7.0
30289,156.0,86.0,7.789030555555556,53046.0,0.1612939712702183,0.08807450137616409,0.4539504441327723,44.8645,4918.0,11.0
30300,249.0,116.0,7.185861111111111,41410.0,0.17541656604684858,0.08379618449649844,0.5223017621145374,34.835833333333326,3083.0,16.0
30407,109.0,62.0,3.0505194444444443,21354.0,0.1960756766882083,0.09806125316100028,0.49988058275615,41.959,4980.0,12.0
30470,142.0,103.0,5.4317527777777785,39534.0,0.2089846714220671,0.11084130115849648,0.46961994674412977,43.752833333333335,5035.0,11.0
30548,97.0,57.0,3.6524027777777777,19889.0,0.1962894062044346,0.09638493639700337,0.5089651639344263,38.024,3556.0,15.0
30601,163.0,90.0,5.631202777777778,41733.0,0.25512184602113436,0.13212565595571849,0.48210763595378986,43.16716666666667,6306.0,9.0
30660,116.0,56.0,3.382644444444445,23246.0,0.23406177406865697,0.09106943130000861,0.6109171108252159,41.8415,4441.0,8.0
30662,108.0,43.0,3.003769444444445,21110.0,0.1732828043581241,0.08370440549502606,0.5169491525423728,37.5555,4649.0,10.0
30672,129.0,66.0,4.6243333333333325,33081.0,0.18862791330370907,0.09866690849732475,0.4769230769230769,43.210666666666675,5017.0,13.0
30681,79.0,40.0,3.001288888888889,20705.0,0.1588988167109394,0.0876116879980681,0.44863221884498483,44.66,5509.0,11.0
30682,223.0,66.0,8.514197222222222,50523.0,0.19011143439621558,0.08706925558656453,0.5420093701197293,40.317499999999995,4256.0,7.0
30686,99.0,44.0,4.180538888888889,29019.0,0.13604879561666494,0.06898928288362796,0.49290780141843976,41.50983333333334,4198.0,13.0
30693,136.0,56.0,3.562991666666667,22567.0,0.22280320822439845,0.08104754730358488,0.6362370723945903,43.002333333333326,4241.0,8.0
30694,124.0,51.0,4.63681388888889,26466.0,0.1614146452051689,0.07330159449860198,0.5458801498127341,39.49883333333334,3544.0,10.0
30695,211.0,62.0,7.893011111111112,59194.0,0.21813021590026016,0.11004493698685677,0.4955080545229244,43.36533333333334,5159.0,6.0
30704,124.0,36.0,4.947927777777778,32445.0,0.15789798119895207,0.0826629680998613,0.4764786258051923,30.618666666666662,3373.0,6.0
30719,205.0,110.0,9.529519444444444,55498.0,0.19391689790623085,0.05890302353237954,0.6962460509199034,36.917500000000004,3476.0,8.0
30720,95.0,61.0,3.591911111111111,23769.0,0.1617653245824393,0.062265976692330346,0.6150845253576073,44.053333333333335,5022.0,10.0
30722,163.0,70.0,6.154069444444445,44149.0,0.21468209925479625,0.11463453305850642,0.46602658788774004,44.555166666666665,5028.0,10.0
30724,115.0,30.0,4.7519888888888895,30013.0,0.27624695965081797,0.127411455036151,0.5387769870944398,43.792500000000004,4202.0,13.0
30749,190.0,109.0,7.5346416666666665,51453.0,0.2608011194682526,0.11565895088721746,0.5565243311722186,41.587666666666664,4337.0,11.0
30751,77.0,46.0,3.055516666666666,19834.0,0.20429565392759907,0.1165170918624584,0.42966436327739393,44.039,4480.0,14.0
30758,108.0,63.0,4.925936111111111,23663.0,0.2304441533195284,0.12804800743777206,0.44434256372638914,39.70766666666666,3006.0,13.0
30765,133.0,77.0,4.388902777777778,31436.0,0.23826186537727445,0.11811299147474233,0.5042723631508678,43.37633333333334,4409.0,22.0
30776,65.0,35.0,3.4343194444444443,18230.0,0.25408667032364235,0.08721886999451453,0.6567357512953368,34.43233333333333,3138.0,6.0
30780,83.0,36.0,3.1022472222222217,19688.0,0.14384396586753354,0.07720438845997563,0.4632768361581921,41.90433333333333,4601.0,10.0
30807,163.0,64.0,7.567991666666668,45131.0,0.1612860339899404,0.06379207196827015,0.6044786371754362,36.00666666666667,3459.0,5.0
30810,91.0,51.0,3.3825555555555558,22752.0,0.1924226441631505,0.08860759493670886,0.5395157606212883,42.417,4895.0,12.0
30811,102.0,37.0,3.5482305555555556,22244.0,0.1687646106815321,0.08514655637475274,0.4954714970697922,43.857666666666674,4858.0,6.0
