speaker_id,n_seg,sessions,hours,n_words,n_chars,wer_A,cer_A,wer_B,cer_B,gain_abs,gain_rel,wer_A_lo,wer_A_hi,wer_B_lo,wer_B_hi,gain_abs_lo,gain_abs_hi,reliable,S_share_A,D_share_A,I_share_A,S_share_B,D_share_B,I_share_B,runaway_A,runaway_B,first_date,last_date,speaker_name,gender,origin,nationality,religion,orientation,age_mean,wpm_median,hours_corpus,label
23635,266,242,0.932541,6548,33375,0.36515,0.233618,0.278711,0.194067,0.0864386,0.236721,0.334676,0.402254,0.25011,0.308994,0.0667456,0.110094,True,0.458804,0.148892,0.392304,0.35726,0.124384,0.518356,1,0,2018-11-13,2026-01-06,פנינה תמנו,Female,Ethiopia,Jewish,Jewish,Unrecorded,43.3962,126.509,64.912,mk
23639,266,213,0.915461,6978,35382,0.393952,0.247668,0.317999,0.218727,0.075953,0.192797,0.358586,0.43349,0.282763,0.357018,0.0609339,0.0918382,True,0.464896,0.128047,0.407057,0.35872,0.0905813,0.550699,2,5,2019-11-18,2026-01-05,בועז טופורובסקי,Male,Israel,Jewish,Jewish,Secular,42.0703,136.526,12.2783,mk
23641,266,266,0.882927,5589,28048,0.492933,0.316172,0.410091,0.292712,0.0828413,0.168058,0.448994,0.539893,0.355868,0.472569,0.0354015,0.114172,True,0.455172,0.107804,0.437024,0.311518,0.0833333,0.605148,4,5,2018-11-05,2024-05-20,יעקב אשר,Male,Israel,Jewish,Jewish,Haredi,57.7112,113.94,115.898,mk
23642,24,6,0.0928983,474,2499,0.827004,0.502601,0.508439,0.352941,0.318565,0.385204,0.682831,1.03937,0.390001,0.680539,0.247815,0.412776,True,0.538265,0.0561224,0.405612,0.39834,0.0373444,0.564315,0,0,2018-11-15,2018-12-18,טלב אבו עראר,Male,Israel,Bedouin,Muslim,Unrecorded,51.5682,92.2258,0.0928983,mk
23651,252,121,0.948046,6805,35693,0.338575,0.204438,0.263777,0.17771,0.0747979,0.22092,0.307687,0.370287,0.236077,0.293557,0.0589733,0.0898931,True,0.476562,0.118056,0.405382,0.373259,0.102507,0.524234,0,0,2018-11-07,2021-03-02,תמר זנדברג,Female,Israel,Jewish,Jewish,Secular,43.8744,125.588,10.4537,mk
23652,289,20,0.928313,4930,25130,0.555781,0.361441,0.379919,0.282332,0.175862,0.316423,0.515586,0.598952,0.34024,0.422441,0.154926,0.199536,True,0.493796,0.14708,0.359124,0.332621,0.140416,0.526962,1,3,2018-11-05,2021-05-19,עיסאווי פריג',Male,Israel,Arab,Muslim,Unrecorded,55.0348,101.124,0.928313,mk
23653,248,103,0.937947,6946,35249,0.333141,0.216063,0.271523,0.192573,0.0616182,0.184961,0.298493,0.371062,0.238385,0.311748,0.0485788,0.0749625,True,0.437338,0.128781,0.433881,0.354719,0.0874867,0.557794,1,1,2018-11-05,2022-08-15,מיכל רוזין,Female,Israel,Jewish,Jewish,Secular,51.8354,132.659,6.49587,mk
23673,38,7,0.124347,811,4128,0.443896,0.288275,0.334155,0.247335,0.109741,0.247222,0.374718,0.531898,0.258467,0.426657,0.0641162,0.156303,True,0.433333,0.141667,0.425,0.343173,0.0885609,0.568266,0,0,2018-11-20,2021-06-02,עמר בר-לב,Male,Israel,Jewish,Jewish,Secular,67.9746,117.4,2.10802,mk
28513,258,37,0.945791,7029,35839,0.352539,0.210246,0.255797,0.170513,0.0967421,0.274415,0.32695,0.379286,0.230607,0.282158,0.0829096,0.111231,True,0.533091,0.120662,0.346247,0.393215,0.0923248,0.514461,1,1,2018-11-05,2022-07-04,יואב בן צור,Male,Israel,Jewish,Jewish,Haredi,62.7604,131.681,1.39066,mk
30055,274,107,0.941446,8148,41494,0.446613,0.280137,0.328179,0.230732,0.118434,0.265183,0.410191,0.483701,0.29337,0.364442,0.102264,0.135066,True,0.491069,0.128332,0.380599,0.371354,0.108078,0.520568,1,1,2018-11-05,2023-01-10,בצלאל סמוטריץ',Male,Israel,Jewish,Jewish,Religious,41.0198,154.661,10.1939,mk
30057,278,110,0.928958,7263,36510,0.440727,0.29444,0.356877,0.258778,0.0838496,0.190253,0.405621,0.477604,0.320559,0.393022,0.0670228,0.100664,True,0.415808,0.163386,0.420806,0.302469,0.115741,0.58179,1,2,2018-11-05,2022-12-26,יואב קיש,Male,Israel,Jewish,Jewish,Secular,51.1855,140.147,13.5022,mk
30058,248,102,0.934583,6836,35048,0.418812,0.268004,0.311732,0.230284,0.10708,0.255676,0.381236,0.463246,0.276909,0.353224,0.086132,0.129282,True,0.470835,0.171149,0.358016,0.307367,0.138433,0.5542,2,4,2018-11-05,2022-02-21,מכלוף מיקי זוהר,Male,Israel,Jewish,Jewish,Secular,39.7062,132.194,7.35722,mk
30059,270,19,0.863991,5940,30366,0.470202,0.302378,0.374579,0.270961,0.0956229,0.203366,0.436353,0.512238,0.335612,0.41782,0.0775717,0.115208,True,0.493376,0.148944,0.35768,0.339326,0.119551,0.541124,1,2,2018-11-12,2018-12-25,ענת ברקו,Female,Israel,Jewish,Jewish,Secular,58.8872,122.628,0.863991,mk
30061,144,11,0.605018,4172,21010,0.391179,0.253213,0.311841,0.22851,0.0793384,0.202819,0.34678,0.438949,0.267265,0.359094,0.0583012,0.100745,True,0.476103,0.136029,0.387868,0.352806,0.105304,0.541891,2,3,2018-11-06,2020-01-28,רויטל סויד,Female,Israel,Jewish,Jewish,Secular,51.4673,120,0.605018,mk
30063,241,48,0.973725,7046,36058,0.422793,0.25972,0.309963,0.218149,0.11283,0.266868,0.388827,0.459941,0.276166,0.349879,0.0959064,0.12988,True,0.51091,0.117153,0.371937,0.340659,0.0975275,0.561813,0,2,2018-11-05,2019-03-25,איתן ברושי,Male,Israel,Jewish,Jewish,Secular,69.3983,129.63,2.20708,mk
30064,32,2,0.154418,1205,6376,0.605809,0.355709,0.33112,0.186481,0.274689,0.453425,0.537144,0.682343,0.28907,0.37698,0.227396,0.330572,True,0.680822,0.172603,0.146575,0.478697,0.0877193,0.433584,0,0,2018-11-20,2018-12-04,קסניה סבטלובה,Female,FSU,Jewish,Jewish,Unrecorded,41.3403,131.422,0.154418,mk
30065,292,31,0.936475,7454,38405,0.49678,0.341153,0.4022,0.301836,0.0945801,0.190386,0.46281,0.53824,0.368996,0.44237,0.074841,0.113997,True,0.431272,0.147718,0.42101,0.33022,0.11074,0.559039,1,2,2018-11-05,2019-04-16,איילת נחמיאס ורבין,Female,Israel,Jewish,Jewish,Secular,48.589,145.813,2.18565,mk
30066,214,133,0.963326,6020,31259,0.348339,0.198887,0.223754,0.151636,0.124585,0.357654,0.317297,0.380827,0.195688,0.254658,0.105289,0.143181,True,0.562232,0.115403,0.322365,0.390497,0.148478,0.461024,3,2,2018-12-18,2026-01-28,איימן עודה,Male,Israel,Arab,Muslim,Sunni,48.6827,104.415,7.36519,mk
30067,202,202,0.957959,5217,27326,0.29538,0.172437,0.219283,0.141733,0.0760974,0.257625,0.263551,0.327943,0.187801,0.251606,0.0625029,0.0913828,True,0.513303,0.125892,0.360805,0.409091,0.124126,0.466783,2,1,2018-11-06,2022-06-29,עאידה תומא סלימאן,Female,Israel,Arab,Christian,Unrecorded,57.8156,92.5861,67.4575,mk
30068,213,22,0.67065,4639,23352,0.539772,0.347422,0.423798,0.294621,0.115973,0.214856,0.502322,0.581496,0.384803,0.467887,0.0952793,0.136219,True,0.50639,0.105831,0.38778,0.409969,0.0920651,0.497965,0,0,2018-11-05,2019-01-01,עבד אל חכים חאג' יחיא,Male,Israel,Arab,Muslim,Unrecorded,53.8289,122.654,0.67065,mk
30069,207,92,0.955326,5640,30029,0.405319,0.239768,0.284397,0.195378,0.120922,0.298338,0.371688,0.442695,0.248032,0.326187,0.102886,0.140521,True,0.506999,0.129484,0.363517,0.358479,0.144638,0.496883,3,3,2018-11-13,2020-12-23,יוסף ג'בארין,Male,Israel,Arab,Muslim,Unrecorded,48.5019,101.053,18.0847,mk
30070,233,233,0.935028,5434,27835,0.476261,0.295024,0.358668,0.253314,0.117593,0.246909,0.434146,0.521252,0.318106,0.401253,0.100321,0.133532,True,0.501932,0.0962133,0.401855,0.351462,0.104156,0.544382,0,0,2019-05-28,2021-07-06,אוסאמה סעדי,Male,Israel,Arab,Muslim,Unrecorded,58.3007,102.167,26.4933,former_mk
30074,108,10,0.461175,2945,14797,0.50798,0.34115,0.402716,0.296479,0.105263,0.207219,0.454181,0.566377,0.351903,0.45729,0.081602,0.131858,True,0.429144,0.0962567,0.474599,0.286678,0.0851602,0.628162,1,2,2018-11-18,2018-12-31,חיים ילין,Male,Americas,Jewish,Jewish,Secular,60.9897,112.671,0.573425,mk
30077,126,3,0.734425,4455,23078,0.338945,0.211327,0.255668,0.176445,0.0832772,0.245695,0.301079,0.38191,0.218856,0.294138,0.0696959,0.0965572,True,0.460927,0.0774834,0.461589,0.347673,0.0728709,0.579456,2,2,2018-12-12,2020-08-12,יואב גלנט,Male,Israel,Jewish,Jewish,Secular,61.7438,105.277,0.734425,mk
30078,294,15,0.915514,5248,26291,0.56936,0.363546,0.379764,0.271652,0.189596,0.332999,0.538005,0.603065,0.350893,0.412029,0.167527,0.211981,True,0.533802,0.129183,0.337015,0.363773,0.0913196,0.544907,2,2,2018-11-26,2019-01-01,אלי אלאלוף,Male,MENA,Jewish,Jewish,Unrecorded,73.8565,99.8836,1.60482,mk
30080,277,13,0.953584,6798,34570,0.399235,0.266734,0.33348,0.244808,0.0657546,0.164702,0.363957,0.440638,0.298735,0.376675,0.0505653,0.0806402,True,0.383567,0.0770081,0.539425,0.267755,0.0569034,0.675342,2,2,2018-11-05,2018-12-25,רחל עזריה,Female,Israel,Jewish,Jewish,Religious,47.0553,125.445,1.15465,mk
30081,268,95,0.952384,6718,34357,0.402501,0.255785,0.296219,0.203976,0.106282,0.264053,0.371013,0.437205,0.267497,0.325738,0.0888561,0.12817,True,0.476331,0.160503,0.363166,0.381407,0.121106,0.497487,1,1,2018-11-21,2021-02-08,טלי פלוסקוב,Female,FSU,Jewish,Jewish,Secular,58.0026,123.543,9.78245,mk
30082,223,130,0.951715,7071,36635,0.303493,0.202675,0.218498,0.154634,0.0849951,0.280056,0.272678,0.341202,0.194916,0.248623,0.0635184,0.11215,True,0.432432,0.22274,0.344828,0.339806,0.114563,0.545631,0,1,2018-11-13,2024-07-02,יפעת שאשא ביטון,Female,Israel,Jewish,Jewish,Unrecorded,47.6368,125.749,23.2447,mk
30083,206,18,0.982667,6964,36537,0.310885,0.184033,0.23004,0.154446,0.0808443,0.260046,0.27888,0.345781,0.201653,0.261862,0.0673282,0.0945398,True,0.496536,0.130716,0.372748,0.38764,0.0998752,0.512484,2,1,2018-11-27,2023-02-08,אלי כהן,Male,Israel,Jewish,Jewish,Unrecorded,49.6656,121.997,1.72891,mk
30084,343,27,0.927718,7831,39642,0.524199,0.363831,0.452177,0.338126,0.0720215,0.137393,0.48226,0.566147,0.408559,0.495994,0.0588364,0.0859782,True,0.457491,0.142266,0.400244,0.365716,0.116069,0.518215,1,1,2018-11-06,2019-01-09,רועי פולקמן,Male,Israel,Jewish,Jewish,Unrecorded,44.3084,148.562,1.90652,mk
30094,69,5,0.182285,1231,6168,0.362307,0.227464,0.258327,0.182717,0.103981,0.286996,0.320235,0.410573,0.219285,0.296621,0.0752815,0.139207,True,0.428251,0.210762,0.360987,0.345912,0.204403,0.449686,0,0,2018-11-12,2019-03-25,נאוה בוקר,Female,Israel,Jewish,Jewish,Unrecorded,48.0276,128.571,0.182285,mk
30095,187,16,0.823846,3495,18350,0.802003,0.527411,0.441488,0.294659,0.360515,0.449518,0.755972,0.848038,0.398649,0.489069,0.32157,0.399274,True,0.635391,0.184802,0.179807,0.412184,0.117952,0.469864,0,1,2018-11-05,2018-12-31,אברהם נגוסה,Male,Ethiopia,Jewish,Jewish,Religious,61.0886,74.6269,4.74429,mk
30096,220,13,0.698843,4899,24222,0.348643,0.240897,0.294958,0.221988,0.0536844,0.153981,0.323359,0.378317,0.26765,0.324996,0.0377849,0.0701696,True,0.402225,0.148712,0.449063,0.316955,0.114879,0.568166,0,3,2018-11-06,2018-12-26,נורית קורן,Female,Israel,Jewish,Jewish,Secular,58.7427,127.414,0.698843,mk
30098,90,4,0.253537,2184,10717,0.478938,0.308575,0.366758,0.257441,0.112179,0.234226,0.440769,0.518677,0.3238,0.413186,0.0875711,0.137325,True,0.507648,0.136711,0.355641,0.424469,0.0998752,0.475655,0,1,2018-11-12,2019-03-25,אורן אסף חזן,Male,Israel,Jewish,Jewish,Secular,38.5069,156.226,0.436256,mk
30099,129,12,0.604315,3925,19800,0.322803,0.222172,0.259618,0.194192,0.0631847,0.195738,0.284853,0.368723,0.225156,0.301522,0.0493835,0.0792087,True,0.439621,0.121547,0.438832,0.335623,0.0932287,0.571148,0,0,2018-11-05,2019-01-01,איל בן ראובן,Male,Israel,Jewish,Jewish,Secular,65.9256,109.87,1.61256,mk
30102,283,283,0.940047,6902,34059,0.435381,0.289821,0.340046,0.252356,0.0953347,0.218968,0.398651,0.474428,0.304726,0.375752,0.0794485,0.111543,True,0.446589,0.152745,0.400666,0.313166,0.121432,0.565403,0,0,2018-11-08,2025-08-13,מירב בן ארי,Female,Israel,Jewish,Jewish,Unrecorded,47.2227,131.868,40.7398,mk
30106,255,255,0.920939,6977,35732,0.356887,0.225484,0.279633,0.194587,0.0772538,0.216466,0.32024,0.394492,0.241614,0.318265,0.0645183,0.0909261,True,0.45743,0.189157,0.353414,0.347514,0.155818,0.496668,3,2,2021-07-19,2024-11-12,נעמה לזימי,Female,Israel,Jewish,Jewish,Secular,38.3343,135.211,52.1483,mk
30118,236,222,0.940802,6344,32767,0.355139,0.236335,0.297604,0.211005,0.0575347,0.162006,0.313778,0.403223,0.260853,0.339642,0.0401276,0.075148,True,0.391034,0.11407,0.494896,0.305614,0.0948093,0.599576,4,3,2018-11-07,2025-12-14,שרן השכל,Female,Americas,Jewish,Jewish,Secular,38.0178,120.866,33.85,mk
30121,270,270,0.935786,6899,35943,0.377301,0.238628,0.285404,0.200568,0.0918974,0.243565,0.347221,0.408766,0.256935,0.318233,0.076302,0.107135,True,0.480215,0.148675,0.37111,0.346877,0.144236,0.508888,1,2,2018-11-05,2023-09-12,עודד פורר,Male,Israel,Jewish,Jewish,Secular,45.5962,131.244,70.9765,mk
30289,241,44,0.924841,7074,35782,0.407266,0.265413,0.298275,0.215863,0.108991,0.267615,0.380194,0.438199,0.271782,0.325863,0.0921948,0.127593,True,0.501909,0.174592,0.323499,0.362085,0.132227,0.505687,0,0,2018-11-04,2018-12-24,יעל כהן-פארן,Female,Israel,Jewish,Jewish,Religious,45.1169,137.536,1.77631,mk
30300,248,63,0.958551,6808,34980,0.312867,0.190595,0.233696,0.158634,0.0791716,0.253052,0.286323,0.344558,0.206529,0.26645,0.0612415,0.0969444,True,0.512676,0.160563,0.326761,0.363922,0.129478,0.5066,0,1,2018-11-06,2025-02-18,אמיר אוחנה,Male,Israel,Jewish,Jewish,Secular,47.9206,125.707,2.61288,mk
30407,142,13,0.455557,3235,16349,0.515611,0.327849,0.36847,0.254694,0.147141,0.285372,0.461681,0.574325,0.32433,0.418943,0.119932,0.176892,True,0.502398,0.119904,0.377698,0.393456,0.0947987,0.511745,3,0,2018-11-12,2018-12-26,יהודה גליק,Male,Americas,Jewish,Jewish,Religious,55.4525,127.711,1.42742,mk
30470,303,162,0.92019,7385,37062,0.486256,0.302709,0.365741,0.254007,0.120515,0.247842,0.452912,0.520862,0.332489,0.401598,0.105709,0.135699,True,0.515177,0.12587,0.358953,0.379119,0.105146,0.515735,2,2,2018-11-12,2025-10-20,מיכאל מלכיאלי,Male,Israel,Jewish,Jewish,Haredi,38.1695,148.289,4.47217,mk
30480,267,161,0.902866,7273,36489,0.489344,0.313601,0.385948,0.270547,0.103396,0.211295,0.454534,0.524166,0.350261,0.423993,0.088172,0.11841,True,0.499579,0.136555,0.363866,0.38404,0.107232,0.508728,0,0,2022-12-06,2025-07-16,אברהם בצלאל,Male,Israel,Jewish,Jewish,Haredi,43.4732,145.374,12.2842,mk
30520,37,10,0.187197,1168,6021,0.474315,0.291314,0.340753,0.235343,0.133562,0.281588,0.421419,0.529653,0.28266,0.401096,0.0969792,0.16709,True,0.548736,0.104693,0.34657,0.409548,0.0678392,0.522613,0,1,2018-11-21,2018-12-31,ג'מעה אזברגה,Male,Israel,Arab,Muslim,Unrecorded,62.9145,105.505,0.218497,mk
30548,195,97,0.966011,5535,29442,0.360976,0.204232,0.23252,0.151348,0.128455,0.355856,0.332843,0.389844,0.21035,0.255008,0.110507,0.14631,True,0.551552,0.128128,0.32032,0.414918,0.125097,0.459984,0,1,2018-11-05,2021-08-16,סעיד אלחרומי,Male,Israel,Bedouin,Muslim,Unrecorded,48.716,97.9847,4.82578,mk
30554,18,3,0.0540394,322,1603,0.757764,0.517155,0.664596,0.497817,0.0931677,0.122951,0.585284,0.979025,0.393009,1.04353,-0.102065,0.244814,False,0.483607,0.0983607,0.418033,0.285047,0.046729,0.668224,0,1,2018-11-20,2018-11-28,סאלח סעד,Male,Israel,Druze,Druze,Unrecorded,55.3442,159.903,0.0540394,mk
30555,173,21,0.52839,4015,20099,0.473973,0.297975,0.312329,0.215981,0.161644,0.34104,0.441941,0.510541,0.280633,0.347574,0.139918,0.186871,True,0.561745,0.152391,0.285864,0.429027,0.100478,0.470494,1,0,2018-11-05,2018-12-24,לאה פדידה,Female,Israel,Jewish,Jewish,Unrecorded,50.3353,143.713,0.561268,mk
30558,217,217,0.964831,5698,30129,0.361355,0.196389,0.254124,0.159614,0.107231,0.296746,0.332828,0.397654,0.223959,0.293233,0.0905097,0.123267,True,0.56678,0.14473,0.28849,0.436464,0.128453,0.435083,3,4,2023-01-04,2025-03-12,יוסף עטאונה,Male,Israel,Bedouin,Muslim,Unrecorded,57.3408,100.758,10.8947,mk
30601,271,271,0.838221,6844,33528,0.557715,0.375507,0.455143,0.330052,0.102572,0.183914,0.516941,0.598198,0.415176,0.49665,0.0856872,0.121199,True,0.45245,0.101651,0.4459,0.350562,0.0699839,0.579454,1,3,2018-11-27,2022-06-22,ינון אזולאי,Male,Israel,Jewish,Jewish,Secular,43.7501,151.194,44.048,mk
30628,46,8,0.251317,1480,7671,0.473649,0.344153,0.214189,0.130231,0.259459,0.547789,0.376054,0.582228,0.171137,0.259874,0.172018,0.353826,True,0.338088,0.495007,0.166904,0.479495,0.119874,0.400631,0,0,2018-11-20,2018-12-18,ניבין אבו רחמון,Female,Israel,Arab,Muslim,Unrecorded,37.0344,99.353,0.251317,mk
30646,281,76,0.93508,5895,29985,0.415437,0.283675,0.369635,0.277639,0.0458015,0.110249,0.378817,0.459363,0.326541,0.424218,0.00958171,0.0740928,True,0.386688,0.126174,0.487138,0.2905,0.0826067,0.626893,1,2,2018-11-28,2021-02-03,אוסנת הילה מארק,Female,Israel,Jewish,Jewish,Unrecorded,52.747,116.883,2.58177,mk
30657,128,10,0.736451,5127,26579,0.250634,0.13996,0.181393,0.112269,0.0692413,0.276265,0.224026,0.277358,0.157072,0.208705,0.057332,0.0824053,True,0.548638,0.122957,0.328405,0.448387,0.115054,0.436559,0,0,2020-03-24,2025-12-22,בנימין (בני) גנץ,Male,Israel,Jewish,Jewish,Secular,65.6496,115.933,0.736451,mk
30660,269,147,0.948273,6841,36038,0.313989,0.174982,0.215173,0.144847,0.098816,0.314711,0.286581,0.342328,0.189678,0.244469,0.0809361,0.115295,True,0.540968,0.163873,0.295158,0.379755,0.125,0.495245,0,2,2019-06-16,2025-12-28,משה ארבל,Male,Israel,Jewish,Jewish,Haredi,37.7521,126.347,9.03275,mk
30662,322,138,0.965823,7570,38844,0.34716,0.217691,0.266975,0.189193,0.0801849,0.230974,0.3172,0.377778,0.239305,0.298185,0.0660576,0.0942725,True,0.484018,0.144597,0.371385,0.343889,0.121227,0.534884,1,2,2019-10-10,2025-06-25,מתן כהנא,Male,Israel,Jewish,Jewish,Religious,50.4051,142.027,4.05865,mk
30671,214,47,0.926758,6134,31100,0.477665,0.303023,0.373655,0.263183,0.10401,0.217747,0.443474,0.514544,0.336804,0.410841,0.0874691,0.120825,True,0.478498,0.153242,0.368259,0.366492,0.145724,0.487784,1,1,2019-07-01,2025-12-10,יעקב טסלר,Male,Israel,Jewish,Jewish,Haredi,47.2829,115.731,4.83723,mk
30672,293,293,0.900956,7099,35690,0.446401,0.290249,0.357797,0.252256,0.088604,0.198485,0.411641,0.482902,0.324545,0.393872,0.0721785,0.105048,True,0.477438,0.158094,0.364468,0.378346,0.0925197,0.529134,1,2,2019-07-01,2023-09-12,יצחק פינדרוס,Male,Israel,Jewish,Jewish,Haredi,51.9616,138.728,40.8572,mk
30678,251,50,0.938403,6222,31624,0.604307,0.394258,0.45532,0.33171,0.148987,0.246543,0.563874,0.651176,0.41061,0.503314,0.126237,0.172117,True,0.456649,0.0914894,0.451862,0.31239,0.0854218,0.602188,4,7,2019-05-13,2020-09-14,אברהם (אבי) ניסנקורן,Male,Israel,Jewish,Jewish,Secular,52.8916,119.048,2.66844,mk
30679,291,158,0.953186,6711,34807,0.379675,0.246244,0.304277,0.217198,0.0753986,0.198587,0.346753,0.416771,0.273071,0.339213,0.061062,0.0906411,True,0.413658,0.113815,0.472527,0.303134,0.0891283,0.607738,2,1,2019-05-28,2021-03-15,מיכל (מיקי) חיימוביץ',Female,Israel,Jewish,Jewish,Secular,58.2502,127.451,22.3041,mk
30680,107,7,0.491004,3672,19465,0.31073,0.197585,0.250817,0.175751,0.0599129,0.192813,0.2667,0.361419,0.203596,0.300606,0.0437065,0.0778709,True,0.419807,0.176161,0.404032,0.322476,0.159609,0.517915,1,0,2020-01-13,2021-06-02,יועז הנדל,Male,Israel,Jewish,Jewish,Secular,46.3685,127.82,2.06146,mk
30681,250,64,0.953751,6917,36470,0.33396,0.198958,0.260807,0.172662,0.0731531,0.219048,0.30677,0.364805,0.234094,0.290397,0.0595173,0.0862647,True,0.507359,0.122078,0.370563,0.388581,0.121397,0.490022,0,0,2020-03-24,2023-07-17,אורנה ברביבאי,Female,Israel,Jewish,Jewish,Secular,59.2831,128.267,5.21379,mk
30682,236,236,0.924088,5653,29249,0.340881,0.204041,0.260039,0.179117,0.080842,0.237156,0.304649,0.380631,0.226802,0.29947,0.0629611,0.0997527,True,0.489881,0.139076,0.371043,0.357823,0.136735,0.505442,1,1,2019-05-13,2023-02-21,מיכאל ביטון,Male,Israel,Jewish,Jewish,Secular,53.054,105.711,100.755,mk
30683,197,22,0.73125,5822,29058,0.347475,0.215397,0.272759,0.188175,0.0747166,0.215027,0.313346,0.385736,0.240401,0.309254,0.0590807,0.0899658,True,0.467128,0.110232,0.42264,0.355793,0.102015,0.542191,0,0,2024-11-11,2026-01-04,יחיאל (חילי) טרופר,Male,Israel,Jewish,Jewish,Religious,47.0623,143.849,0.805268,former_mk
30684,19,1,0.102994,675,3681,0.223704,0.124423,0.186667,0.119804,0.037037,0.165563,0.168604,0.285548,0.138761,0.232098,0,0.0805416,False,0.602649,0.178808,0.218543,0.515873,0.222222,0.261905,0,0,2022-01-04,2022-01-04,צבי (צביקה) האוזר,Male,Israel,Jewish,Jewish,Secular,54.6717,111.334,0.297175,former_mk
30685,261,261,0.945102,6633,34109,0.395447,0.25955,0.343736,0.248556,0.0517111,0.130766,0.35865,0.435399,0.305061,0.385689,0.0378127,0.0662676,True,0.427754,0.103698,0.468547,0.329825,0.0938596,0.576316,1,3,2019-05-13,2025-10-27,אורית פרקש הכהן,Female,Israel,Jewish,Jewish,Unrecorded,52.9406,123.309,22.9302,mk
30686,252,202,0.954501,7193,36741,0.276658,0.176479,0.211595,0.145968,0.0650633,0.235176,0.247202,0.309528,0.185946,0.236886,0.0506122,0.0842961,True,0.452764,0.154271,0.392965,0.359396,0.116294,0.52431,1,1,2019-10-23,2026-01-20,מירב כהן,Female,Israel,Jewish,Jewish,Secular,41.0234,133.358,26.237,former_mk
30687,111,6,0.581226,4343,22596,0.310615,0.183705,0.230486,0.149761,0.0801289,0.257969,0.280334,0.342782,0.198572,0.261986,0.0674027,0.0919564,True,0.524092,0.125278,0.35063,0.416583,0.115884,0.467532,0,0,2019-06-20,2020-12-28,אסף זמיר,Male,Israel,Jewish,Jewish,Secular,39.8231,128.898,0.790868,mk
30688,41,9,0.171305,1318,7070,0.377086,0.236492,0.284522,0.204668,0.0925645,0.245473,0.302963,0.466575,0.208653,0.380898,0.0659328,0.120915,True,0.470825,0.10664,0.422535,0.309333,0.0906667,0.6,1,1,2019-05-28,2020-04-20,יזהר שי,Male,Israel,Jewish,Jewish,Secular,56.9557,143.092,1.29273,mk
30689,235,18,0.924574,7243,38377,0.344056,0.215259,0.26177,0.173125,0.0822863,0.239165,0.3119,0.381601,0.233546,0.293825,0.059988,0.107286,True,0.453852,0.16573,0.380417,0.391878,0.0907173,0.517405,1,1,2019-08-05,2020-12-08,עומר ינקלביץ',Female,Israel,Jewish,Jewish,Haredi,41.8834,137.755,1.3256,mk
30690,278,39,0.976836,7798,40682,0.277635,0.149575,0.197615,0.120496,0.0800205,0.288222,0.256997,0.301617,0.177763,0.219233,0.0694322,0.0912453,True,0.586605,0.135797,0.277598,0.464633,0.144062,0.391304,1,1,2019-11-19,2020-12-17,ע'דיר כמאל מריח,Female,Israel,Druze,Druze,Unrecorded,36.1467,138.752,1.30642,mk
30691,226,169,0.942981,6916,35097,0.399219,0.249024,0.301041,0.211955,0.0981781,0.245925,0.364224,0.436418,0.266604,0.336836,0.0787023,0.116472,True,0.502354,0.0977907,0.399855,0.348703,0.0806916,0.570605,1,1,2020-04-06,2026-01-20,רם בן ברק,Male,Israel,Jewish,Jewish,Secular,64.2819,125.622,8.18683,mk
30692,216,147,0.979686,6169,32239,0.335711,0.195353,0.253364,0.163063,0.0823472,0.245292,0.306108,0.368841,0.22709,0.283611,0.0693951,0.0964032,True,0.512313,0.129406,0.358281,0.413948,0.129878,0.456174,0,1,2019-06-05,2021-02-08,אורלי פרומן,Female,Israel,Jewish,Jewish,Secular,65.1765,107.729,9.78504,mk
30693,250,250,0.929277,6541,33537,0.520563,0.317321,0.377159,0.261383,0.143403,0.275477,0.486632,0.557722,0.341834,0.418736,0.125388,0.161405,True,0.533627,0.108957,0.357416,0.361167,0.0887718,0.550061,1,1,2019-07-10,2022-03-01,איתן גינזבורג,Male,Americas,Jewish,Jewish,Secular,45.002,127.463,31.6453,mk
30694,214,214,0.971968,5915,31276,0.283009,0.170386,0.232291,0.154847,0.0507185,0.179211,0.253929,0.313901,0.199547,0.265191,0.0306783,0.0736321,True,0.449821,0.164875,0.385305,0.339156,0.0997089,0.561135,0,1,2019-10-23,2024-07-29,אלון שוסטר,Male,Israel,Jewish,Jewish,Secular,67.584,107.048,26.9449,mk
30695,260,260,0.954099,8120,40939,0.396675,0.249176,0.319951,0.222819,0.0767241,0.193418,0.364225,0.431486,0.286251,0.358177,0.0635506,0.0903803,True,0.474697,0.12729,0.398013,0.352579,0.102386,0.545035,4,7,2019-06-20,2024-12-11,יואב סגלוביץ',Male,Israel,Jewish,Jewish,Secular,64.0946,150.803,25.9,mk
30696,232,179,0.932784,7473,38478,0.34444,0.214668,0.264686,0.180649,0.0797538,0.231546,0.315549,0.378986,0.237332,0.295276,0.0666018,0.0925083,True,0.471639,0.140637,0.387723,0.377654,0.127907,0.494439,1,1,2019-11-18,2022-06-30,רם שפע,Male,Israel,Jewish,Jewish,Secular,36.0758,141.459,22.3757,mk
30698,13,5,0.0661725,393,1924,0.328244,0.181393,0.21374,0.139293,0.114504,0.348837,0.268083,0.41603,0.145829,0.300008,0.0743968,0.163992,False,0.643411,0.100775,0.255814,0.428571,0.119048,0.452381,0,0,2019-06-05,2019-08-14,טל רוסו,Male,Israel,Jewish,Jewish,Secular,59.7913,97.1081,0.0661725,mk
